Workout ID,Title,Start Time,End Time,Exercise Title,Set Type,Reps,Weight (kg),Distance (meters),Duration (seconds),RPE
1f1d99be-974f-4f8c-b545-77ae0f592f60,Shoulders + Legs,2024-09-27T08:19:20+00:00,2024-09-27T09:09:07+00:00,Rear Delt Reverse Fly (Machine),normal,12.0,28.0,,,
1f1d99be-974f-4f8c-b545-77ae0f592f60,Shoulders + Legs,2024-09-27T08:19:20+00:00,2024-09-27T09:09:07+00:00,Lateral Raise (Cable),normal,14.0,6.0,,,
1f1d99be-974f-4f8c-b545-77ae0f592f60,Shoulders + Legs,2024-09-27T08:19:20+00:00,2024-09-27T09:09:07+00:00,Lateral Raise (Cable),normal,14.0,6.0,,,
1f1d99be-974f-4f8c-b545-77ae0f592f60,Shoulders + Legs,2024-09-27T08:19:20+00:00,2024-09-27T09:09:07+00:00,Leg Press (Machine),normal,15.0,110.0,,,
1f1d99be-974f-4f8c-b545-77ae0f592f60,Shoulders + Legs,2024-09-27T08:19:20+00:00,2024-09-27T09:09:07+00:00,Leg Press (Machine),normal,13.0,120.0,,,
1f1d99be-974f-4f8c-b545-77ae0f592f60,Shoulders + Legs,2024-09-27T08:19:20+00:00,2024-09-27T09:09:07+00:00,Leg Press (Machine),normal,13.0,120.0,,,
ad830a48-9355-4256-9973-ea193ad70017,Arms + Core,2024-09-26T02:43:26+00:00,2024-09-26T03:36:02+00:00,Triceps Pushdown,normal,13.0,25.0,,,
ad830a48-9355-4256-9973-ea193ad70017,Arms + Core,2024-09-26T02:43:26+00:00,2024-09-26T03:36:02+00:00,Triceps Pushdown,normal,14.0,25.0,,,
ad830a48-9355-4256-9973-ea193ad70017,Arms + Core,2024-09-26T02:43:26+00:00,2024-09-26T03:36:02+00:00,Triceps Pushdown,normal,13.0,25.0,,,
ad830a48-9355-4256-9973-ea193ad70017,Arms + Core,2024-09-26T02:43:26+00:00,2024-09-26T03:36:02+00:00,Bicep Curl (Machine),normal,13.0,35.0,,,
ad830a48-9355-4256-9973-ea193ad70017,Arms + Core,2024-09-26T02:43:26+00:00,2024-09-26T03:36:02+00:00,Bicep Curl (Machine),normal,12.0,35.0,,,
ad830a48-9355-4256-9973-ea193ad70017,Arms + Core,2024-09-26T02:43:26+00:00,2024-09-26T03:36:02+00:00,Bicep Curl (Machine),normal,12.0,35.0,,,
ad830a48-9355-4256-9973-ea193ad70017,Arms + Core,2024-09-26T02:43:26+00:00,2024-09-26T03:36:02+00:00,Triceps Extension (Cable),normal,14.0,13.0,,,
ad830a48-9355-4256-9973-ea193ad70017,Arms + Core,2024-09-26T02:43:26+00:00,2024-09-26T03:36:02+00:00,Triceps Extension (Cable),normal,17.0,13.0,,,
ad830a48-9355-4256-9973-ea193ad70017,Arms + Core,2024-09-26T02:43:26+00:00,2024-09-26T03:36:02+00:00,Triceps Extension (Cable),normal,14.0,16.5,,,
ad830a48-9355-4256-9973-ea193ad70017,Arms + Core,2024-09-26T02:43:26+00:00,2024-09-26T03:36:02+00:00,Hammer Curl (Dumbbell),normal,14.0,12.5,,,
ad830a48-9355-4256-9973-ea193ad70017,Arms + Core,2024-09-26T02:43:26+00:00,2024-09-26T03:36:02+00:00,Hammer Curl (Dumbbell),normal,12.0,12.5,,,
ad830a48-9355-4256-9973-ea193ad70017,Arms + Core,2024-09-26T02:43:26+00:00,2024-09-26T03:36:02+00:00,Hammer Curl (Dumbbell),normal,12.0,12.5,,,
9b94339c-df52-4f65-ac39-19e5bf006a95,Pull,2024-09-25T03:09:18+00:00,2024-09-25T04:02:03+00:00,Lat Pulldown (Machine),normal,15.0,21.0,,,
9b94339c-df52-4f65-ac39-19e5bf006a95,Pull,2024-09-25T03:09:18+00:00,2024-09-25T04:02:03+00:00,Lat Pulldown (Machine),normal,14.0,21.0,,,
9b94339c-df52-4f65-ac39-19e5bf006a95,Pull,2024-09-25T03:09:18+00:00,2024-09-25T04:02:03+00:00,Lat Pulldown (Machine),normal,14.0,21.0,,,
9b94339c-df52-4f65-ac39-19e5bf006a95,Pull,2024-09-25T03:09:18+00:00,2024-09-25T04:02:03+00:00,Lat Pulldown - Close Grip (Cable),normal,12.0,21.0,,,
9b94339c-df52-4f65-ac39-19e5bf006a95,Pull,2024-09-25T03:09:18+00:00,2024-09-25T04:02:03+00:00,Lat Pulldown - Close Grip (Cable),normal,16.0,21.0,,,
9b94339c-df52-4f65-ac39-19e5bf006a95,Pull,2024-09-25T03:09:18+00:00,2024-09-25T04:02:03+00:00,Lat Pulldown - Close Grip (Cable),normal,14.0,21.0,,,
9b94339c-df52-4f65-ac39-19e5bf006a95,Pull,2024-09-25T03:09:18+00:00,2024-09-25T04:02:03+00:00,Seated Row (Machine),normal,14.0,65.0,,,
9b94339c-df52-4f65-ac39-19e5bf006a95,Pull,2024-09-25T03:09:18+00:00,2024-09-25T04:02:03+00:00,Seated Row (Machine),normal,14.0,65.0,,,
9b94339c-df52-4f65-ac39-19e5bf006a95,Pull,2024-09-25T03:09:18+00:00,2024-09-25T04:02:03+00:00,Seated Row (Machine),normal,15.0,65.0,,,
9b94339c-df52-4f65-ac39-19e5bf006a95,Pull,2024-09-25T03:09:18+00:00,2024-09-25T04:02:03+00:00,Iso-Lateral Low Row,normal,14.0,55.0,,,
9b94339c-df52-4f65-ac39-19e5bf006a95,Pull,2024-09-25T03:09:18+00:00,2024-09-25T04:02:03+00:00,Iso-Lateral Low Row,normal,14.0,55.0,,,
9b94339c-df52-4f65-ac39-19e5bf006a95,Pull,2024-09-25T03:09:18+00:00,2024-09-25T04:02:03+00:00,Iso-Lateral Low Row,normal,15.0,55.0,,,
39ae4af2-9d1f-477f-8e07-e225d2af2933,Push,2024-09-24T05:27:20+00:00,2024-09-24T06:10:36+00:00,Chest Press (Machine),normal,4.0,49.0,,,
39ae4af2-9d1f-477f-8e07-e225d2af2933,Push,2024-09-24T05:27:20+00:00,2024-09-24T06:10:36+00:00,Chest Press (Machine),normal,5.0,49.0,,,
39ae4af2-9d1f-477f-8e07-e225d2af2933,Push,2024-09-24T05:27:20+00:00,2024-09-24T06:10:36+00:00,Chest Press (Machine),normal,6.0,49.0,,,
39ae4af2-9d1f-477f-8e07-e225d2af2933,Push,2024-09-24T05:27:20+00:00,2024-09-24T06:10:36+00:00,Incline Bench Press (Dumbbell),normal,8.0,15.0,,,
39ae4af2-9d1f-477f-8e07-e225d2af2933,Push,2024-09-24T05:27:20+00:00,2024-09-24T06:10:36+00:00,Incline Bench Press (Dumbbell),normal,9.0,15.0,,,
39ae4af2-9d1f-477f-8e07-e225d2af2933,Push,2024-09-24T05:27:20+00:00,2024-09-24T06:10:36+00:00,Incline Bench Press (Dumbbell),normal,6.0,17.5,,,
39ae4af2-9d1f-477f-8e07-e225d2af2933,Push,2024-09-24T05:27:20+00:00,2024-09-24T06:10:36+00:00,Decline Bench Press (Machine),normal,17.0,45.0,,,
39ae4af2-9d1f-477f-8e07-e225d2af2933,Push,2024-09-24T05:27:20+00:00,2024-09-24T06:10:36+00:00,Decline Bench Press (Machine),normal,14.0,50.0,,,
39ae4af2-9d1f-477f-8e07-e225d2af2933,Push,2024-09-24T05:27:20+00:00,2024-09-24T06:10:36+00:00,Decline Bench Press (Machine),normal,12.0,50.0,,,
39ae4af2-9d1f-477f-8e07-e225d2af2933,Push,2024-09-24T05:27:20+00:00,2024-09-24T06:10:36+00:00,Chest Fly (Machine),normal,12.0,42.0,,,
39ae4af2-9d1f-477f-8e07-e225d2af2933,Push,2024-09-24T05:27:20+00:00,2024-09-24T06:10:36+00:00,Chest Fly (Machine),normal,12.0,42.0,,,
39ae4af2-9d1f-477f-8e07-e225d2af2933,Push,2024-09-24T05:27:20+00:00,2024-09-24T06:10:36+00:00,Chest Fly (Machine),normal,12.0,42.0,,,
c4e3b9d9-0498-44ce-b9bb-827070157d07,Shoulders + Legs,2024-09-23T02:23:10+00:00,2024-09-23T03:17:22+00:00,Shoulder Press (Machine Plates),normal,18.0,21.0,,,
c4e3b9d9-0498-44ce-b9bb-827070157d07,Shoulders + Legs,2024-09-23T02:23:10+00:00,2024-09-23T03:17:22+00:00,Shoulder Press (Machine Plates),normal,12.0,28.0,,,
c4e3b9d9-0498-44ce-b9bb-827070157d07,Shoulders + Legs,2024-09-23T02:23:10+00:00,2024-09-23T03:17:22+00:00,Shoulder Press (Machine Plates),normal,12.0,28.0,,,
c4e3b9d9-0498-44ce-b9bb-827070157d07,Shoulders + Legs,2024-09-23T02:23:10+00:00,2024-09-23T03:17:22+00:00,Rear Delt Reverse Fly (Machine),normal,16.0,21.0,,,
c4e3b9d9-0498-44ce-b9bb-827070157d07,Shoulders + Legs,2024-09-23T02:23:10+00:00,2024-09-23T03:17:22+00:00,Rear Delt Reverse Fly (Machine),normal,12.0,28.0,,,
c4e3b9d9-0498-44ce-b9bb-827070157d07,Shoulders + Legs,2024-09-23T02:23:10+00:00,2024-09-23T03:17:22+00:00,Rear Delt Reverse Fly (Machine),normal,12.0,28.0,,,
c4e3b9d9-0498-44ce-b9bb-827070157d07,Shoulders + Legs,2024-09-23T02:23:10+00:00,2024-09-23T03:17:22+00:00,Lateral Raise (Cable),normal,15.0,6.0,,,
c4e3b9d9-0498-44ce-b9bb-827070157d07,Shoulders + Legs,2024-09-23T02:23:10+00:00,2024-09-23T03:17:22+00:00,Lateral Raise (Cable),normal,15.0,6.0,,,
c4e3b9d9-0498-44ce-b9bb-827070157d07,Shoulders + Legs,2024-09-23T02:23:10+00:00,2024-09-23T03:17:22+00:00,Lateral Raise (Cable),normal,15.0,6.0,,,
c4e3b9d9-0498-44ce-b9bb-827070157d07,Shoulders + Legs,2024-09-23T02:23:10+00:00,2024-09-23T03:17:22+00:00,Leg Press (Machine),normal,16.0,100.0,,,
c4e3b9d9-0498-44ce-b9bb-827070157d07,Shoulders + Legs,2024-09-23T02:23:10+00:00,2024-09-23T03:17:22+00:00,Leg Press (Machine),normal,13.0,110.0,,,
c4e3b9d9-0498-44ce-b9bb-827070157d07,Shoulders + Legs,2024-09-23T02:23:10+00:00,2024-09-23T03:17:22+00:00,Leg Press (Machine),normal,13.0,110.0,,,
79d769ed-4321-4f3e-b481-b0430f6ee948,Arms + Core,2024-09-21T04:37:41+00:00,2024-09-21T05:19:49+00:00,Triceps Pushdown,normal,12.0,25.0,,,
79d769ed-4321-4f3e-b481-b0430f6ee948,Arms + Core,2024-09-21T04:37:41+00:00,2024-09-21T05:19:49+00:00,Triceps Pushdown,normal,12.0,25.0,,,
79d769ed-4321-4f3e-b481-b0430f6ee948,Arms + Core,2024-09-21T04:37:41+00:00,2024-09-21T05:19:49+00:00,Triceps Pushdown,normal,12.0,25.0,,,
79d769ed-4321-4f3e-b481-b0430f6ee948,Arms + Core,2024-09-21T04:37:41+00:00,2024-09-21T05:19:49+00:00,Bicep Curl (Machine),normal,12.0,35.0,,,
79d769ed-4321-4f3e-b481-b0430f6ee948,Arms + Core,2024-09-21T04:37:41+00:00,2024-09-21T05:19:49+00:00,Bicep Curl (Machine),normal,12.0,35.0,,,
79d769ed-4321-4f3e-b481-b0430f6ee948,Arms + Core,2024-09-21T04:37:41+00:00,2024-09-21T05:19:49+00:00,Bicep Curl (Machine),normal,12.0,35.0,,,
79d769ed-4321-4f3e-b481-b0430f6ee948,Arms + Core,2024-09-21T04:37:41+00:00,2024-09-21T05:19:49+00:00,Triceps Extension (Machine),normal,13.0,28.0,,,
79d769ed-4321-4f3e-b481-b0430f6ee948,Arms + Core,2024-09-21T04:37:41+00:00,2024-09-21T05:19:49+00:00,Triceps Extension (Machine),normal,13.0,28.0,,,
79d769ed-4321-4f3e-b481-b0430f6ee948,Arms + Core,2024-09-21T04:37:41+00:00,2024-09-21T05:19:49+00:00,Triceps Extension (Machine),normal,13.0,28.0,,,
79d769ed-4321-4f3e-b481-b0430f6ee948,Arms + Core,2024-09-21T04:37:41+00:00,2024-09-21T05:19:49+00:00,Hammer Curl (Dumbbell),normal,12.0,12.5,,,
79d769ed-4321-4f3e-b481-b0430f6ee948,Arms + Core,2024-09-21T04:37:41+00:00,2024-09-21T05:19:49+00:00,Hammer Curl (Dumbbell),normal,12.0,12.5,,,
79d769ed-4321-4f3e-b481-b0430f6ee948,Arms + Core,2024-09-21T04:37:41+00:00,2024-09-21T05:19:49+00:00,Hammer Curl (Dumbbell),normal,13.0,12.5,,,
de550283-ce9b-4130-875d-d801f93d9463,Pull,2024-09-20T02:26:57+00:00,2024-09-20T03:11:24+00:00,Lat Pulldown (Machine),normal,14.0,21.0,,,
de550283-ce9b-4130-875d-d801f93d9463,Pull,2024-09-20T02:26:57+00:00,2024-09-20T03:11:24+00:00,Lat Pulldown (Machine),normal,14.0,21.0,,,
de550283-ce9b-4130-875d-d801f93d9463,Pull,2024-09-20T02:26:57+00:00,2024-09-20T03:11:24+00:00,Lat Pulldown (Machine),normal,14.0,21.0,,,
de550283-ce9b-4130-875d-d801f93d9463,Pull,2024-09-20T02:26:57+00:00,2024-09-20T03:11:24+00:00,Lat Pulldown - Close Grip (Cable),normal,14.0,21.0,,,
de550283-ce9b-4130-875d-d801f93d9463,Pull,2024-09-20T02:26:57+00:00,2024-09-20T03:11:24+00:00,Lat Pulldown - Close Grip (Cable),normal,14.0,21.0,,,
de550283-ce9b-4130-875d-d801f93d9463,Pull,2024-09-20T02:26:57+00:00,2024-09-20T03:11:24+00:00,Lat Pulldown - Close Grip (Cable),normal,14.0,21.0,,,
de550283-ce9b-4130-875d-d801f93d9463,Pull,2024-09-20T02:26:57+00:00,2024-09-20T03:11:24+00:00,Seated Row (Machine),normal,17.0,60.0,,,
de550283-ce9b-4130-875d-d801f93d9463,Pull,2024-09-20T02:26:57+00:00,2024-09-20T03:11:24+00:00,Seated Row (Machine),normal,13.0,65.0,,,
de550283-ce9b-4130-875d-d801f93d9463,Pull,2024-09-20T02:26:57+00:00,2024-09-20T03:11:24+00:00,Seated Row (Machine),normal,14.0,65.0,,,
de550283-ce9b-4130-875d-d801f93d9463,Pull,2024-09-20T02:26:57+00:00,2024-09-20T03:11:24+00:00,Iso-Lateral Low Row,normal,13.0,55.0,,,
de550283-ce9b-4130-875d-d801f93d9463,Pull,2024-09-20T02:26:57+00:00,2024-09-20T03:11:24+00:00,Iso-Lateral Low Row,normal,13.0,55.0,,,
de550283-ce9b-4130-875d-d801f93d9463,Pull,2024-09-20T02:26:57+00:00,2024-09-20T03:11:24+00:00,Iso-Lateral Low Row,normal,14.0,55.0,,,
d3042e5c-e3fa-48e6-b771-236f1a6c467d,Push,2024-09-18T04:41:00+00:00,2024-09-18T05:34:02+00:00,Chest Press (Machine),normal,6.0,49.0,,,
d3042e5c-e3fa-48e6-b771-236f1a6c467d,Push,2024-09-18T04:41:00+00:00,2024-09-18T05:34:02+00:00,Chest Press (Machine),normal,5.0,49.0,,,
d3042e5c-e3fa-48e6-b771-236f1a6c467d,Push,2024-09-18T04:41:00+00:00,2024-09-18T05:34:02+00:00,Chest Press (Machine),normal,5.0,49.0,,,
d3042e5c-e3fa-48e6-b771-236f1a6c467d,Push,2024-09-18T04:41:00+00:00,2024-09-18T05:34:02+00:00,Incline Bench Press (Barbell),normal,8.0,20.0,,,
d3042e5c-e3fa-48e6-b771-236f1a6c467d,Push,2024-09-18T04:41:00+00:00,2024-09-18T05:34:02+00:00,Incline Bench Press (Barbell),normal,7.0,20.0,,,
d3042e5c-e3fa-48e6-b771-236f1a6c467d,Push,2024-09-18T04:41:00+00:00,2024-09-18T05:34:02+00:00,Incline Bench Press (Barbell),normal,8.0,20.0,,,
d3042e5c-e3fa-48e6-b771-236f1a6c467d,Push,2024-09-18T04:41:00+00:00,2024-09-18T05:34:02+00:00,Decline Bench Press (Machine),normal,14.0,45.0,,,
d3042e5c-e3fa-48e6-b771-236f1a6c467d,Push,2024-09-18T04:41:00+00:00,2024-09-18T05:34:02+00:00,Decline Bench Press (Machine),normal,14.0,45.0,,,
d3042e5c-e3fa-48e6-b771-236f1a6c467d,Push,2024-09-18T04:41:00+00:00,2024-09-18T05:34:02+00:00,Decline Bench Press (Machine),normal,12.0,45.0,,,
d3042e5c-e3fa-48e6-b771-236f1a6c467d,Push,2024-09-18T04:41:00+00:00,2024-09-18T05:34:02+00:00,Chest Fly (Machine),normal,11.0,42.0,,,
d3042e5c-e3fa-48e6-b771-236f1a6c467d,Push,2024-09-18T04:41:00+00:00,2024-09-18T05:34:02+00:00,Chest Fly (Machine),normal,10.0,42.0,,,
d3042e5c-e3fa-48e6-b771-236f1a6c467d,Push,2024-09-18T04:41:00+00:00,2024-09-18T05:34:02+00:00,Chest Fly (Machine),normal,9.0,42.0,,,
ac58c549-2773-4678-a025-acfc3f5c938b,Shoulders + Legs,2024-09-16T03:25:27+00:00,2024-09-16T04:22:30+00:00,Shoulder Press (Machine Plates),normal,16.0,21.0,,,
ac58c549-2773-4678-a025-acfc3f5c938b,Shoulders + Legs,2024-09-16T03:25:27+00:00,2024-09-16T04:22:30+00:00,Shoulder Press (Machine Plates),normal,14.0,21.0,,,
ac58c549-2773-4678-a025-acfc3f5c938b,Shoulders + Legs,2024-09-16T03:25:27+00:00,2024-09-16T04:22:30+00:00,Shoulder Press (Machine Plates),normal,16.0,21.0,,,
ac58c549-2773-4678-a025-acfc3f5c938b,Shoulders + Legs,2024-09-16T03:25:27+00:00,2024-09-16T04:22:30+00:00,Rear Delt Reverse Fly (Machine),normal,15.0,21.0,,,
ac58c549-2773-4678-a025-acfc3f5c938b,Shoulders + Legs,2024-09-16T03:25:27+00:00,2024-09-16T04:22:30+00:00,Rear Delt Reverse Fly (Machine),normal,14.0,21.0,,,
ac58c549-2773-4678-a025-acfc3f5c938b,Shoulders + Legs,2024-09-16T03:25:27+00:00,2024-09-16T04:22:30+00:00,Rear Delt Reverse Fly (Machine),normal,14.0,21.0,,,
ac58c549-2773-4678-a025-acfc3f5c938b,Shoulders + Legs,2024-09-16T03:25:27+00:00,2024-09-16T04:22:30+00:00,Lateral Raise (Cable),normal,14.0,6.0,,,
ac58c549-2773-4678-a025-acfc3f5c938b,Shoulders + Legs,2024-09-16T03:25:27+00:00,2024-09-16T04:22:30+00:00,Lateral Raise (Cable),normal,14.0,6.0,,,
ac58c549-2773-4678-a025-acfc3f5c938b,Shoulders + Legs,2024-09-16T03:25:27+00:00,2024-09-16T04:22:30+00:00,Lateral Raise (Cable),normal,13.0,6.0,,,
ac58c549-2773-4678-a025-acfc3f5c938b,Shoulders + Legs,2024-09-16T03:25:27+00:00,2024-09-16T04:22:30+00:00,Leg Press (Machine),normal,14.0,100.0,,,
ac58c549-2773-4678-a025-acfc3f5c938b,Shoulders + Legs,2024-09-16T03:25:27+00:00,2024-09-16T04:22:30+00:00,Leg Press (Machine),normal,14.0,100.0,,,
ac58c549-2773-4678-a025-acfc3f5c938b,Shoulders + Legs,2024-09-16T03:25:27+00:00,2024-09-16T04:22:30+00:00,Leg Press (Machine),normal,16.0,100.0,,,
0637b6c7-8281-4be0-9172-35eaedcbf00c,Arms + Core,2024-09-15T03:46:31+00:00,2024-09-15T04:28:54+00:00,Triceps Pushdown,normal,12.0,25.0,,,
0637b6c7-8281-4be0-9172-35eaedcbf00c,Arms + Core,2024-09-15T03:46:31+00:00,2024-09-15T04:28:54+00:00,Triceps Pushdown,normal,11.0,25.0,,,
0637b6c7-8281-4be0-9172-35eaedcbf00c,Arms + Core,2024-09-15T03:46:31+00:00,2024-09-15T04:28:54+00:00,Triceps Pushdown,normal,11.0,25.0,,,
0637b6c7-8281-4be0-9172-35eaedcbf00c,Arms + Core,2024-09-15T03:46:31+00:00,2024-09-15T04:28:54+00:00,Bicep Curl (Machine),normal,15.0,35.0,,,
0637b6c7-8281-4be0-9172-35eaedcbf00c,Arms + Core,2024-09-15T03:46:31+00:00,2024-09-15T04:28:54+00:00,Bicep Curl (Machine),normal,14.0,35.0,,,
0637b6c7-8281-4be0-9172-35eaedcbf00c,Arms + Core,2024-09-15T03:46:31+00:00,2024-09-15T04:28:54+00:00,Bicep Curl (Machine),normal,14.0,35.0,,,
0637b6c7-8281-4be0-9172-35eaedcbf00c,Arms + Core,2024-09-15T03:46:31+00:00,2024-09-15T04:28:54+00:00,Triceps Extension (Machine),normal,12.0,28.0,,,
0637b6c7-8281-4be0-9172-35eaedcbf00c,Arms + Core,2024-09-15T03:46:31+00:00,2024-09-15T04:28:54+00:00,Triceps Extension (Machine),normal,12.0,28.0,,,
0637b6c7-8281-4be0-9172-35eaedcbf00c,Arms + Core,2024-09-15T03:46:31+00:00,2024-09-15T04:28:54+00:00,Triceps Extension (Machine),normal,12.0,28.0,,,
0637b6c7-8281-4be0-9172-35eaedcbf00c,Arms + Core,2024-09-15T03:46:31+00:00,2024-09-15T04:28:54+00:00,Hammer Curl (Dumbbell),normal,12.0,12.5,,,
0637b6c7-8281-4be0-9172-35eaedcbf00c,Arms + Core,2024-09-15T03:46:31+00:00,2024-09-15T04:28:54+00:00,Hammer Curl (Dumbbell),normal,12.0,12.5,,,
0637b6c7-8281-4be0-9172-35eaedcbf00c,Arms + Core,2024-09-15T03:46:31+00:00,2024-09-15T04:28:54+00:00,Hammer Curl (Dumbbell),normal,13.0,12.5,,,
7ef92c79-6803-453e-95a4-5f0ee2666612,Pull,2024-09-14T03:41:25+00:00,2024-09-14T04:30:50+00:00,Lat Pulldown (Machine),normal,13.0,21.0,,,
7ef92c79-6803-453e-95a4-5f0ee2666612,Pull,2024-09-14T03:41:25+00:00,2024-09-14T04:30:50+00:00,Lat Pulldown (Machine),normal,13.0,21.0,,,
7ef92c79-6803-453e-95a4-5f0ee2666612,Pull,2024-09-14T03:41:25+00:00,2024-09-14T04:30:50+00:00,Lat Pulldown (Machine),normal,13.0,21.0,,,
7ef92c79-6803-453e-95a4-5f0ee2666612,Pull,2024-09-14T03:41:25+00:00,2024-09-14T04:30:50+00:00,Lat Pulldown - Close Grip (Cable),normal,13.0,21.0,,,
7ef92c79-6803-453e-95a4-5f0ee2666612,Pull,2024-09-14T03:41:25+00:00,2024-09-14T04:30:50+00:00,Lat Pulldown - Close Grip (Cable),normal,14.0,21.0,,,
7ef92c79-6803-453e-95a4-5f0ee2666612,Pull,2024-09-14T03:41:25+00:00,2024-09-14T04:30:50+00:00,Lat Pulldown - Close Grip (Cable),normal,13.0,21.0,,,
7ef92c79-6803-453e-95a4-5f0ee2666612,Pull,2024-09-14T03:41:25+00:00,2024-09-14T04:30:50+00:00,Seated Row (Machine),normal,13.0,60.0,,,
7ef92c79-6803-453e-95a4-5f0ee2666612,Pull,2024-09-14T03:41:25+00:00,2024-09-14T04:30:50+00:00,Seated Row (Machine),normal,15.0,60.0,,,
7ef92c79-6803-453e-95a4-5f0ee2666612,Pull,2024-09-14T03:41:25+00:00,2024-09-14T04:30:50+00:00,Seated Row (Machine),normal,15.0,60.0,,,
7ef92c79-6803-453e-95a4-5f0ee2666612,Pull,2024-09-14T03:41:25+00:00,2024-09-14T04:30:50+00:00,Iso-Lateral Low Row,normal,13.0,50.0,,,
7ef92c79-6803-453e-95a4-5f0ee2666612,Pull,2024-09-14T03:41:25+00:00,2024-09-14T04:30:50+00:00,Iso-Lateral Low Row,normal,14.0,50.0,,,
7ef92c79-6803-453e-95a4-5f0ee2666612,Pull,2024-09-14T03:41:25+00:00,2024-09-14T04:30:50+00:00,Iso-Lateral Low Row,normal,15.0,50.0,,,
9ee5dbe7-64f5-43a2-b599-19a6a4d637a0,Push,2024-09-13T02:03:00+00:00,2024-09-13T02:53:57+00:00,Chest Press (Machine),normal,8.0,42.0,,,
9ee5dbe7-64f5-43a2-b599-19a6a4d637a0,Push,2024-09-13T02:03:00+00:00,2024-09-13T02:53:57+00:00,Chest Press (Machine),normal,10.0,42.0,,,
9ee5dbe7-64f5-43a2-b599-19a6a4d637a0,Push,2024-09-13T02:03:00+00:00,2024-09-13T02:53:57+00:00,Chest Press (Machine),normal,7.0,49.0,,,
9ee5dbe7-64f5-43a2-b599-19a6a4d637a0,Push,2024-09-13T02:03:00+00:00,2024-09-13T02:53:57+00:00,Incline Bench Press (Dumbbell),normal,7.0,15.0,,,
9ee5dbe7-64f5-43a2-b599-19a6a4d637a0,Push,2024-09-13T02:03:00+00:00,2024-09-13T02:53:57+00:00,Incline Bench Press (Dumbbell),normal,8.0,15.0,,,
9ee5dbe7-64f5-43a2-b599-19a6a4d637a0,Push,2024-09-13T02:03:00+00:00,2024-09-13T02:53:57+00:00,Incline Bench Press (Dumbbell),normal,6.0,15.0,,,
9ee5dbe7-64f5-43a2-b599-19a6a4d637a0,Push,2024-09-13T02:03:00+00:00,2024-09-13T02:53:57+00:00,Decline Bench Press (Machine),normal,14.0,45.0,,,
9ee5dbe7-64f5-43a2-b599-19a6a4d637a0,Push,2024-09-13T02:03:00+00:00,2024-09-13T02:53:57+00:00,Decline Bench Press (Machine),normal,14.0,45.0,,,
9ee5dbe7-64f5-43a2-b599-19a6a4d637a0,Push,2024-09-13T02:03:00+00:00,2024-09-13T02:53:57+00:00,Decline Bench Press (Machine),normal,14.0,45.0,,,
9ee5dbe7-64f5-43a2-b599-19a6a4d637a0,Push,2024-09-13T02:03:00+00:00,2024-09-13T02:53:57+00:00,Chest Fly (Machine),normal,12.0,42.0,,,
9ee5dbe7-64f5-43a2-b599-19a6a4d637a0,Push,2024-09-13T02:03:00+00:00,2024-09-13T02:53:57+00:00,Chest Fly (Machine),normal,12.0,42.0,,,
9ee5dbe7-64f5-43a2-b599-19a6a4d637a0,Push,2024-09-13T02:03:00+00:00,2024-09-13T02:53:57+00:00,Chest Fly (Machine),normal,12.0,42.0,,,
fbf94f0d-29e0-4aec-9086-0910390d02d5,Shoulders + Legs,2024-09-12T04:09:10+00:00,2024-09-12T04:45:32+00:00,Shoulder Press (Machine Plates),normal,14.0,21.0,,,
fbf94f0d-29e0-4aec-9086-0910390d02d5,Shoulders + Legs,2024-09-12T04:09:10+00:00,2024-09-12T04:45:32+00:00,Shoulder Press (Machine Plates),normal,14.0,21.0,,,
fbf94f0d-29e0-4aec-9086-0910390d02d5,Shoulders + Legs,2024-09-12T04:09:10+00:00,2024-09-12T04:45:32+00:00,Shoulder Press (Machine Plates),normal,15.0,21.0,,,
fbf94f0d-29e0-4aec-9086-0910390d02d5,Shoulders + Legs,2024-09-12T04:09:10+00:00,2024-09-12T04:45:32+00:00,Rear Delt Reverse Fly (Machine),normal,14.0,21.0,,,
fbf94f0d-29e0-4aec-9086-0910390d02d5,Shoulders + Legs,2024-09-12T04:09:10+00:00,2024-09-12T04:45:32+00:00,Rear Delt Reverse Fly (Machine),normal,15.0,21.0,,,
fbf94f0d-29e0-4aec-9086-0910390d02d5,Shoulders + Legs,2024-09-12T04:09:10+00:00,2024-09-12T04:45:32+00:00,Rear Delt Reverse Fly (Machine),normal,14.0,21.0,,,
fbf94f0d-29e0-4aec-9086-0910390d02d5,Shoulders + Legs,2024-09-12T04:09:10+00:00,2024-09-12T04:45:32+00:00,Lateral Raise (Cable),normal,13.0,6.0,,,
fbf94f0d-29e0-4aec-9086-0910390d02d5,Shoulders + Legs,2024-09-12T04:09:10+00:00,2024-09-12T04:45:32+00:00,Lateral Raise (Cable),normal,13.0,6.0,,,
fbf94f0d-29e0-4aec-9086-0910390d02d5,Shoulders + Legs,2024-09-12T04:09:10+00:00,2024-09-12T04:45:32+00:00,Lateral Raise (Cable),normal,13.0,6.0,,,
f12b1513-18fe-4cdd-bb6a-72836bd09f74,Arms + Core,2024-09-11T04:38:20+00:00,2024-09-11T05:24:17+00:00,Triceps Pushdown,normal,15.0,20.0,,,
f12b1513-18fe-4cdd-bb6a-72836bd09f74,Arms + Core,2024-09-11T04:38:20+00:00,2024-09-11T05:24:17+00:00,Triceps Pushdown,normal,15.0,20.0,,,
